SamplingPeriod,Assets,Locations,Hospitals,Date,Your reference number,Date isolate sent,Date isolate received (QEHB use only),Positive isolate ID (QEHB use only),Freezer box location,Test result,Users
Beginning,12/142/1 SHOWER,12 North,X,01-Sep-2014,12/142/1 SHOWER  01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/142/1 WHB,12 North,X,01-Sep-2014,12/142/1 WHB  01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/142 WHB,12 North,X,01-Sep-2014,12/142 WHB  01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/140/1 SHOWER,12 North,X,01-Sep-2014,12/140/1 SHOWER  01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/140/1 WHB,12 North,X,01-Sep-2014,12/140/1 WHB  01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/140 WHB,12 North,X,01-Sep-2014,12/140 WHB  01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/112 WHB,12 North,X,01-Sep-2014,12/112 WHB 01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/144/1 WHB,12 North,X,01-Sep-2014,12/144/1 WHB 01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/144 LEFT DOOR WHB,12 North,X,01-Sep-2014,12/144 LEFT DOOR WHB 01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/144 RIGHT DOOR WHB,12 North,X,01-Sep-2014,12/144 RIGHT DOOR WHB 01.09.14,,,,,P.aeruginosa NOT isolated,X2
Beginning,12/146/1 WHB,12 North,X,01-Sep-2014,12/146/1 WHB 01.09.14,30-Aug-2014,,,,P.aeruginosa NOT isolated,X2
Beginning,S070-1-056_CL,GHHITU,Y,03-Sep-2014,BI1422292-24,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-056_HL,GHHITU,Y,03-Sep-2014,BI1422292-23,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-054,GHHITU,Y,03-Sep-2014,BI1422292-22,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-059_Utility_Sluice_CL,GHHITU,Y,03-Sep-2014,BI1422292-21,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-059_Utility_Sluice_HL,GHHITU,Y,03-Sep-2014,BI1422292-20,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-059_Utility_Sink_CL,GHHITU,Y,03-Sep-2014,BI1422292-19,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-059_Utility_Sink_HL,GHHITU,Y,03-Sep-2014,BI1422292-18,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-056_Kitchen_WHB,GHHITU,Y,03-Sep-2014,BI1422292-26,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-013_Sluice_WHB,GHHITU,Y,03-Sep-2014,BI1422292-25,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-018,GHHITU,Y,03-Sep-2014,BI1422292-17,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-017,GHHITU,Y,03-Sep-2014,BI1422292-16,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-015,GHHITU,Y,03-Sep-2014,BI1422292-15,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-014,GHHITU,Y,03-Sep-2014,BI1422292-14,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-013_Sluice_CT,GHHITU,Y,03-Sep-2014,BI1422292-13,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-013_Sluice_HT,GHHITU,Y,03-Sep-2014,BI1422292-12,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-013 _Sink_CT,GHHITU,Y,03-Sep-2014,BI1422292-11,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-013 _Sink_HT,GHHITU,Y,03-Sep-2014,BI1422292-10,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-012,GHHITU,Y,03-Sep-2014,BI1422292-09,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-011,GHHITU,Y,03-Sep-2014,BI1422292-08,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-010,GHHITU,Y,03-Sep-2014,BI1422292-07,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-009,GHHITU,Y,03-Sep-2014,BI1422292-06,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-008,GHHITU,Y,03-Sep-2014,BI1422292-05,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-007,GHHITU,Y,03-Sep-2014,BI1422292-04,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S070-1-006,GHHITU,Y,03-Sep-2014,BI1422292-03,10-Sep-2014,12-Sep-2014,6928330,1.66,P. aeruginosa isolated,Y2
Beginning,S070-1-005,GHHITU,Y,03-Sep-2014,BI1422292-02,10-Sep-2014,12-Sep-2014,6928329,1.65,P. aeruginosa isolated,Y2
Beginning,S070-1-004,GHHITU,Y,03-Sep-2014,BI1422292-01,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.115,BHH3,Y,02-Sep-2014,BI1422129-05,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.108_nurse,BHH3,Y,02-Sep-2014,BI1422129-04,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.127_Hot,BHH3,Y,02-Sep-2014,BI1422129-03,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.127_Cold,BHH3,Y,02-Sep-2014,BI1422129-02,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.126_Hot,BHH3,Y,02-Sep-2014,BI1422129-01,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.126_Cold,BHH3,Y,02-Sep-2014,BI1422131-08,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.112_Hot,BHH3,Y,02-Sep-2014,BI1422131-07,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.112_Cold,BHH3,Y,02-Sep-2014,BI1422131-06,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.099,BHH3,Y,02-Sep-2014,BI1422131-05,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.100,BHH3,Y,02-Sep-2014,BI1422129-06,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.114.2_WHB,BHH3,Y,02-Sep-2014,BI1422131-11,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.114.2_Shower,BHH3,Y,02-Sep-2014,BI1422131-10,,,,,P. aeruginosa NOT isolated,Y2
Beginning,S58.0.108,BHH3,Y,02-Sep-2014,BI1422131-09,10-Sep-2014,12-Sep-2014,6928326,1.62,P. aeruginosa isolated,Y2
Beginning,S58.0.11.81,BHH3,Y,02-Sep-2014,BI1422131-04,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.123_cold,BHH3,Y,02-Sep-2014,BI1422131-03,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.123_hot,BHH3,Y,02-Sep-2014,BI1422131-02,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.123.1_Sluice_W3_Cold,BHH3,Y,02-Sep-2014,BI1422131-01,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.123.1_Sluice_W3_Hot,BHH3,Y,02-Sep-2014,BI1422132-04,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.123.1_Sluice_W3_Hot,BHH3,Y,02-Sep-2014,BI1422132-03,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.123.1_Sluice_W3_Cold,BHH3,Y,02-Sep-2014,BI1422132-02,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.110_Sink,BHH3,Y,02-Sep-2014,BI1422132-01,10-Sep-2014,12-Sep-2014,6928328,1.64,P. aeruginosa isolated,Y2
Beginning,S58.0.110_WHB,BHH3,Y,02-Sep-2014,BI1422132-07,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.124.2_Shower_PF,BHH3,Y,02-Sep-2014,BI1422132-06,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.124.2_Shower_WHB,BHH3,Y,02-Sep-2014,BI1422132-05,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.124_LH,BHH3,Y,02-Sep-2014,BI1422122-10,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.124_RH,BHH3,Y,02-Sep-2014,BI1422122-09,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.111,BHH3,Y,02-Sep-2014,BI1422122-08,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.113,BHH3,Y,02-Sep-2014,BI1422122-07,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.124.1,BHH3,Y,02-Sep-2014,BI1422122-06,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.132_Drink,BHH3,Y,02-Sep-2014,BI1422122-05,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.132_Dish,BHH3,Y,02-Sep-2014,BI1422122-04,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.132_HT,BHH3,Y,02-Sep-2014,BI1422122-03,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.132_CT,BHH3,Y,02-Sep-2014,BI1422122-02,,,,,P.aeruginosa NOT isolated,Y2
Beginning,S58.0.99,BHH3,Y,02-Sep-2014,BI1422122-01,10-Sep-2014,12-Sep-2014,6928327,1.63,P. aeruginosa isolated,Y2
Beginning,58.1.048_SR2 WHB,4HDU,Y,01-Sep-2014,BI1422009-14,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.1.046,4HDU,Y,01-Sep-2014,BI1422009-13,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.1.038_NursesWHB,4HDU,Y,01-Sep-2014,BI1422009-12,10-Sep-2014,12-Sep-2014,6928325,1.61,P. aeruginosa isolated,Y2
Beginning,58.1.048,4HDU,Y,01-Sep-2014,BI1422009-11,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.1.038_CorridorWHB,4HDU,Y,01-Sep-2014,BI1422009-10,10-Sep-2014,12-Sep-2014,6928324,1.60,P. aeruginosa isolated,Y2
Beginning,58.2.050_Sluice slop_CT,7HDU,Y,01-Sep-2014,BI1422009-09,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.050_Sluice slop_HT,7HDU,Y,01-Sep-2014,BI1422009-08,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.050_Sluice sink_CT,7HDU,Y,01-Sep-2014,BI1422009-07,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.050_Sluice sink_HT,7HDU,Y,01-Sep-2014,BI1422009-06,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.049,7HDU,Y,01-Sep-2014,BI1422009-05,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.044_sluice,7HDU,Y,01-Sep-2014,BI1422009-04,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.044_middle,7HDU,Y,01-Sep-2014,BI1422009-03,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.047,7HDU,Y,01-Sep-2014,BI1422009-02,,,,,P.aeruginosa NOT isolated,Y2
Beginning,58.2.044_cupboard,7HDU,Y,01-Sep-2014,BI1422009-01,,,,,P.aeruginosa NOT isolated,Y2
Beginning,WHB_SR3,BHHITU,Y,01-Sep-2014,BI1422009-27,,,,,P.aeruginosa NOT isolated,Y2
Beginning,WHB_SR2,BHHITU,Y,01-Sep-2014,BI1422009-26,,,,,P.aeruginosa NOT isolated,Y2
Beginning,WHB_SR1,BHHITU,Y,01-Sep-2014,BI1422009-25,,,,,P.aeruginosa NOT isolated,Y2
Beginning,WHB_right,BHHITU,Y,01-Sep-2014,BI1422009-24,,,,,P.aeruginosa NOT isolated,Y2
Beginning,WHB_left,BHHITU,Y,01-Sep-2014,BI1422009-23,,,,,P.aeruginosa NOT isolated,Y2
Beginning,HWB_9,BHHITU,Y,01-Sep-2014,BI1422009-22,,,,,P.aeruginosa NOT isolated,Y2
Beginning,Sluice_Slop_CT,BHHITU,Y,01-Sep-2014,BI1422009-21,,,,,P.aeruginosa NOT isolated,Y2
Beginning,Sluice_sink,BHHITU,Y,01-Sep-2014,BI1422009-20,,,,,P.aeruginosa NOT isolated,Y2
Beginning,Kitchen_sink_square_CT,BHHITU,Y,01-Sep-2014,BI1422009-18,,,,,P.aeruginosa NOT isolated,Y2
Beginning,Kitchen_sink_square_HT,BHHITU,Y,01-Sep-2014,BI1422009-19,,,,,P.aeruginosa NOT isolated,Y2
Beginning,Kitchen_sink_round_CT,BHHITU,Y,01-Sep-2014,BI1422009-17,,,,,P.aeruginosa NOT isolated,Y2
Beginning,nurse_station_RT,BHHITU,Y,01-Sep-2014,BI1422009-16,,,,,P.aeruginosa NOT isolated,Y2
Beginning,nurse_station_LT,BHHITU,Y,01-Sep-2014,BI1422009-15,,,,,P.aeruginosa NOT isolated,Y2
Beginning,12345,CC-B,W,03-Sep-2014,6928273,08-Sep-2014,09-Sep-2014,6928273,1.58,P. aeruginosa isolated,W2
Beginning,07316,CC-A,W,03-Sep-2014,6928271,,,,,P. aeruginosa NOT isolated,W2
Beginning,05906,CC-A,W,03-Sep-2014,6928274,,,,,P. aeruginosa NOT isolated,W2
Beginning,05952,CC-A,W,03-Sep-2014,6928272,,,,,P. aeruginosa NOT isolated,W2
Beginning,05949,CC-A,W,03-Sep-2014,6928275,,,,,P. aeruginosa NOT isolated,W2
Beginning,04258,CC-D,W,30-Aug-2014,6928085,,,,,P.aeruginosa NOT isolated,W1
Beginning,04259,CC-D,W,30-Aug-2014,6928040,,,,,P.aeruginosa NOT isolated,W1
Beginning,07341,CC-D,W,30-Aug-2014,6928045,,,,,P.aeruginosa NOT isolated,W1
Beginning,04266,CC-D,W,30-Aug-2014,6928076,,,,,P.aeruginosa NOT isolated,W1
Beginning,04256,CC-D,W,30-Aug-2014,6928082,01-Sep-2014,02-Sep-2014,6928082,1.10,P. aeruginosa isolated,W1
Beginning,07342,CC-D,W,30-Aug-2014,6928079,01-Sep-2014,02-Sep-2014,6928079,1.1,P. aeruginosa isolated,W1
Beginning,04260,CC-D,W,30-Aug-2014,6928086,01-Sep-2014,02-Sep-2014,6928086,1.48,P. aeruginosa isolated,W1
Beginning,04261,CC-D,W,30-Aug-2014,6928067,,,,,P.aeruginosa NOT isolated,W1
Beginning,04230,CC-D,W,30-Aug-2014,6928050,,,,,P.aeruginosa NOT isolated,W1
Beginning,04229,CC-D,W,30-Aug-2014,6928041,,,,,P.aeruginosa NOT isolated,W1
Beginning,04231,CC-D,W,30-Aug-2014,6928042,01-Sep-2014,02-Sep-2014,6928042,1.44,P. aeruginosa isolated,W1
Beginning,04232,CC-D,W,30-Aug-2014,6928048,01-Sep-2014,02-Sep-2014,6928048,1.51,P. aeruginosa isolated,W1
Beginning,04233,CC-D,W,30-Aug-2014,6928099,01-Sep-2014,02-Sep-2014,6928099,1.43,P. aeruginosa isolated,W1
Beginning,04234,CC-D,W,30-Aug-2014,6928097,,,,,P.aeruginosa NOT isolated,W1
Beginning,04251,CC-D,W,30-Aug-2014,6928083,,,,,P.aeruginosa NOT isolated,W1
Beginning,04249,CC-D,W,30-Aug-2014,6928096,01-Sep-2014,02-Sep-2014,6928096,1.11,P. aeruginosa isolated,W1
Beginning,04250,CC-D,W,30-Aug-2014,6928072,,,,,P.aeruginosa NOT isolated,W1
Beginning,04244,CC-D,W,30-Aug-2014,6928063,,,,,P.aeruginosa NOT isolated,W1
Beginning,04243,CC-D,W,30-Aug-2014,6928071,,,,,P.aeruginosa NOT isolated,W1
Beginning,04242,CC-D,W,30-Aug-2014,6928075,,,,,P.aeruginosa NOT isolated,W1
Beginning,04237,CC-D,W,30-Aug-2014,6928088,,,,,P.aeruginosa NOT isolated,W1
Beginning,04236,CC-D,W,30-Aug-2014,6928090,,,,,P.aeruginosa NOT isolated,W1
Beginning,04239_C,CC-D,W,30-Aug-2014,6928074,,,,,P.aeruginosa NOT isolated,W1
Beginning,04239_H,CC-D,W,30-Aug-2014,6928087,,,,,P.aeruginosa NOT isolated,W1
Beginning,04240,CC-D,W,30-Aug-2014,6928093,,,,,P.aeruginosa NOT isolated,W1
Beginning,04241,CC-D,W,30-Aug-2014,6928066,,,,,P.aeruginosa NOT isolated,W1
Beginning,04247_C,CC-D,W,30-Aug-2014,6928068,,,,,P.aeruginosa NOT isolated,W1
Beginning,04247_H,CC-D,W,30-Aug-2014,6928064,,,,,P.aeruginosa NOT isolated,W1
Beginning,04248,CC-D,W,30-Aug-2014,6928073,,,,,P.aeruginosa NOT isolated,W1
Beginning,04252,CC-D,W,30-Aug-2014,6928081,01-Sep-2014,02-Sep-2014,6928081,1.9,P. aeruginosa isolated,W1
Beginning,04253,CC-D,W,30-Aug-2014,6928091,,,,,P.aeruginosa NOT isolated,W1
Beginning,08290,CC-D,W,30-Aug-2014,6928078,,,,,P.aeruginosa NOT isolated,W1
Beginning,04254,CC-D,W,30-Aug-2014,6928080,,,,,P.aeruginosa NOT isolated,W1
Beginning,04255,CC-D,W,30-Aug-2014,6928084,01-Sep-2014,02-Sep-2014,6928084,1.47,P. aeruginosa isolated,W1
Beginning,04262,CC-D,W,30-Aug-2014,6928095,,,,,P.aeruginosa NOT isolated,W1
Beginning,04263,CC-D,W,30-Aug-2014,6928077,,,,,P.aeruginosa NOT isolated,W1
Beginning,04264,CC-D,W,30-Aug-2014,6928089,01-Sep-2014,02-Sep-2014,6928089,1.13,P. aeruginosa isolated,W1
Beginning,04265,CC-D,W,30-Aug-2014,6928098,01-Sep-2014,02-Sep-2014,6928098,1.12,P. aeruginosa isolated,W1
Beginning,04238,CC-D,W,30-Aug-2014,6928094,01-Sep-2014,02-Sep-2014,6928094,1.14,P. aeruginosa isolated,W1
Beginning,04235,CC-D,W,30-Aug-2014,6928092,,,,,P.aeruginosa NOT isolated,W1
Beginning,04228,CC-D,W,30-Aug-2014,6928056,,,,,P.aeruginosa NOT isolated,W1
Beginning,07340_C,CC-D,W,30-Aug-2014,6928044,,,,,P.aeruginosa NOT isolated,W1
Beginning,07340_H,CC-D,W,30-Aug-2014,6928062,,,,,P.aeruginosa NOT isolated,W1
Beginning,07339,CC-D,W,30-Aug-2014,6928046,,,,,P.aeruginosa NOT isolated,W1
Beginning,07337,CC-D,W,30-Aug-2014,6928047,01-Sep-2014,02-Sep-2014,6928047,1.19,P. aeruginosa isolated,W1
Beginning,07335,CC-D,W,30-Aug-2014,6928043,,,,,P.aeruginosa NOT isolated,W1
Beginning,04226,CC-D,W,30-Aug-2014,6928052,01-Sep-2014,02-Sep-2014,6928052,1.52,P. aeruginosa isolated,W1
Beginning,04227,CC-D,W,30-Aug-2014,6928061,,,,,P.aeruginosa NOT isolated,W1
Beginning,04225,CC-D,W,30-Aug-2014,6928057,01-Sep-2014,02-Sep-2014,6928057,1.20,P. aeruginosa isolated,W1
Beginning,04224,CC-D,W,30-Aug-2014,6928058,01-Sep-2014,02-Sep-2014,6928058,1.33,P. aeruginosa isolated,W1
Beginning,04223,CC-D,W,30-Aug-2014,6928049,,,,,P.aeruginosa NOT isolated,W1
Beginning,04222,CC-D,W,30-Aug-2014,6928051,,,,,P.aeruginosa NOT isolated,W1
Beginning,04221,CC-D,W,30-Aug-2014,6928039,,,,,P.aeruginosa NOT isolated,W1
Beginning,04217,CC-D,W,30-Aug-2014,6928055,,,,,P.aeruginosa NOT isolated,W1
Beginning,04218,CC-D,W,30-Aug-2014,6928060,,,,,P.aeruginosa NOT isolated,W1
Beginning,04216,CC-D,W,30-Aug-2014,6928053,,,,,P.aeruginosa NOT isolated,W1
Beginning,04215,CC-D,W,30-Aug-2014,6928059,,,,,P.aeruginosa NOT isolated,W1
Beginning,04214,CC-D,W,30-Aug-2014,6928054,,,,,P.aeruginosa NOT isolated,W1
Beginning,04273,CC-D,W,30-Aug-2014,6928069,,,,,P.aeruginosa NOT isolated,W1
Beginning,07331,CC-D,W,30-Aug-2014,6928070,,,,,P.aeruginosa NOT isolated,W1
Beginning,04268,CC-D,W,30-Aug-2014,6928065,01-Sep-2014,02-Sep-2014,6928065,1.34,P. aeruginosa isolated,W1
Beginning,05977,CC-A,W,30-Aug-2014,6928262,,,,,P.aeruginosa NOT isolated,W3
Beginning,05971_C,CC-A,W,30-Aug-2014,6928252,,,,,P.aeruginosa NOT isolated,W3
Beginning,05971_H,CC-A,W,30-Aug-2014,6928229,,,,,P.aeruginosa NOT isolated,W3
Beginning,05970_C,CC-A,W,30-Aug-2014,6928236,,,,,P.aeruginosa NOT isolated,W3
Beginning,05970_H,CC-A,W,30-Aug-2014,6928222,,,,,P.aeruginosa NOT isolated,W3
Beginning,05959,CC-A,W,30-Aug-2014,6928230,,,,,P.aeruginosa NOT isolated,W3
Beginning,05961,CC-A,W,30-Aug-2014,6928243,01-Sep-2014,02-Sep-2014,6928243,1.36,P. aeruginosa isolated,W3
Beginning,05960,CC-A,W,30-Aug-2014,6928242,,,,,P.aeruginosa NOT isolated,W3
Beginning,05968,CC-A,W,30-Aug-2014,6928224,,,,,P.aeruginosa NOT isolated,W3
Beginning,05969,CC-A,W,30-Aug-2014,6928231,,,,,P.aeruginosa NOT isolated,W3
Beginning,05967,CC-A,W,30-Aug-2014,6928218,01-Sep-2014,02-Sep-2014,6928218,1.22,P. aeruginosa isolated,W3
Beginning,07308_C,CC-A,W,30-Aug-2014,6928253,,,,,P.aeruginosa NOT isolated,W3
Beginning,07308_H,CC-A,W,30-Aug-2014,6928227,,,,,P.aeruginosa NOT isolated,W3
Beginning,07307,CC-A,W,30-Aug-2014,6928234,01-Sep-2014,02-Sep-2014,6928234,1.54,P. aeruginosa isolated,W3
Beginning,05962,CC-A,W,30-Aug-2014,6928233,,,,,P.aeruginosa NOT isolated,W3
Beginning,07306,CC-A,W,30-Aug-2014,6928244,,,,,P.aeruginosa NOT isolated,W3
Beginning,05950,CC-A,W,30-Aug-2014,6928250,,,,,P.aeruginosa NOT isolated,W3
Beginning,05964_C,CC-A,W,30-Aug-2014,6928235,,,,,P.aeruginosa NOT isolated,W3
Beginning,05964_H,CC-A,W,30-Aug-2014,6928237,,,,,P.aeruginosa NOT isolated,W3
Beginning,05963,CC-A,W,30-Aug-2014,6928245,,,,,P.aeruginosa NOT isolated,W3
Beginning,05953,CC-A,W,30-Aug-2014,6928219,,,,,P.aeruginosa NOT isolated,W3
Beginning,05954,CC-A,W,30-Aug-2014,6928240,,,,,P.aeruginosa NOT isolated,W3
Beginning,05955,CC-A,W,30-Aug-2014,6928225,,,,,P.aeruginosa NOT isolated,W3
Beginning,05956,CC-A,W,30-Aug-2014,6928216,,,,,P.aeruginosa NOT isolated,W3
Beginning,05958,CC-A,W,30-Aug-2014,6928220,01-Sep-2014,02-Sep-2014,6928220,1.39,P. aeruginosa isolated,W3
Beginning,05957,CC-A,W,30-Aug-2014,6928226,01-Sep-2014,02-Sep-2014,6928226,1.31,P. aeruginosa isolated,W3
Beginning,05948,CC-A,W,30-Aug-2014,6928269,01-Sep-2014,02-Sep-2014,6928269,1.28,P. aeruginosa isolated,W3
Beginning,05947,CC-A,W,30-Aug-2014,6928238,,,,,P.aeruginosa NOT isolated,W3
Beginning,05946,CC-A,W,30-Aug-2014,6928265,,,,,P.aeruginosa NOT isolated,W3
Beginning,05945,CC-A,W,30-Aug-2014,6928241,,,,,P.aeruginosa NOT isolated,W3
Beginning,05944,CC-A,W,30-Aug-2014,6928268,,,,,P.aeruginosa NOT isolated,W3
Beginning,05943,CC-A,W,30-Aug-2014,6928258,01-Sep-2014,02-Sep-2014,6928258,1.55,P. aeruginosa isolated,W3
Beginning,05942,CC-A,W,30-Aug-2014,6928266,,,,,P.aeruginosa NOT isolated,W3
Beginning,05941,CC-A,W,30-Aug-2014,6928223,01-Sep-2014,02-Sep-2014,6928223,1.53,P. aeruginosa isolated,W3
Beginning,05940,CC-A,W,30-Aug-2014,6928239,01-Sep-2014,02-Sep-2014,6928239,1.35,P. aeruginosa isolated,W3
Beginning,05939,CC-A,W,30-Aug-2014,6928228,01-Sep-2014,02-Sep-2014,6928228,1.32,P. aeruginosa isolated,W3
Beginning,05938,CC-A,W,30-Aug-2014,6928221,01-Sep-2014,02-Sep-2014,6928221,1.40,P. aeruginosa isolated,W3
Beginning,05937,CC-A,W,30-Aug-2014,6928257,,,,,P.aeruginosa NOT isolated,W3
Beginning,05936,CC-A,W,30-Aug-2014,6928232,,,,,P.aeruginosa NOT isolated,W3
Beginning,05935,CC-A,W,30-Aug-2014,6928214,,,,,P.aeruginosa NOT isolated,W3
Beginning,05934_C,CC-A,W,30-Aug-2014,6928217,,,,,P.aeruginosa NOT isolated,W3
Beginning,05934_H,CC-A,W,30-Aug-2014,6928208,,,,,P.aeruginosa NOT isolated,W3
Beginning,05933,CC-A,W,30-Aug-2014,6928210,,,,,P.aeruginosa NOT isolated,W3
Beginning,05931,CC-A,W,30-Aug-2014,6928215,01-Sep-2014,02-Sep-2014,6928215,1.21,P. aeruginosa isolated,W3
Beginning,05930,CC-A,W,30-Aug-2014,6928207,,,,,P.aeruginosa NOT isolated,W3
Beginning,05932,CC-A,W,30-Aug-2014,6928205,,,,,P.aeruginosa NOT isolated,W3
Beginning,05929,CC-A,W,30-Aug-2014,6928203,01-Sep-2014,02-Sep-2014,6928203,1.29,P. aeruginosa isolated,W3
Beginning,05928,CC-A,W,30-Aug-2014,6928263,,,,,P.aeruginosa NOT isolated,W3
Beginning,05927,CC-A,W,30-Aug-2014,6928254,,,,,P.aeruginosa NOT isolated,W3
Beginning,05926,CC-A,W,30-Aug-2014,6928212,,,,,P.aeruginosa NOT isolated,W3
Beginning,05925,CC-A,W,30-Aug-2014,6928249,,,,,P.aeruginosa NOT isolated,W3
Beginning,05924,CC-A,W,30-Aug-2014,6928206,01-Sep-2014,02-Sep-2014,6928206,1.30,P. aeruginosa isolated,W3
Beginning,05923,CC-A,W,30-Aug-2014,6928211,,,,,P.aeruginosa NOT isolated,W3
Beginning,05920,CC-A,W,30-Aug-2014,6928213,01-Sep-2014,02-Sep-2014,6928213,1.27,P. aeruginosa isolated,W3
Beginning,05919_C,CC-A,W,30-Aug-2014,6928202,,,,,P.aeruginosa NOT isolated,W3
Beginning,05919_H,CC-A,W,30-Aug-2014,6928204,,,,,P.aeruginosa NOT isolated,W3
Beginning,05917,CC-A,W,30-Aug-2014,6928251,01-Sep-2014,02-Sep-2014,6928251,1.56,P. aeruginosa isolated,W3
Beginning,05916_C,CC-A,W,30-Aug-2014,6928259,,,,,P.aeruginosa NOT isolated,W3
Beginning,05916_H,CC-A,W,30-Aug-2014,6928246,,,,,P.aeruginosa NOT isolated,W3
Beginning,05914,CC-A,W,30-Aug-2014,6928209,,,,,P.aeruginosa NOT isolated,W3
Beginning,05912,CC-A,W,30-Aug-2014,6928201,,,,,P.aeruginosa NOT isolated,W3
Beginning,05910,CC-A,W,30-Aug-2014,6928199,,,,,P.aeruginosa NOT isolated,W3
Beginning,07305,CC-A,W,30-Aug-2014,6928200,,,,,P.aeruginosa NOT isolated,W3
Beginning,05904,CC-A,W,30-Aug-2014,6928264,,,,,P.aeruginosa NOT isolated,W3
Beginning,05902,CC-A,W,30-Aug-2014,6928261,,,,,P.aeruginosa NOT isolated,W3
Beginning,05900,CC-A,W,30-Aug-2014,6928247,,,,,P.aeruginosa NOT isolated,W3
Beginning,07317,CC-B,W,30-Aug-2014,6928111,,,,,P. aeruginosa NOT isolated,W3
Beginning,07319,CC-B,W,30-Aug-2014,6928115,,,,,P. aeruginosa NOT isolated,W3
